,cntry,gndr,sclmeet,inprdsc,sclact,health,rlgdgr,dscrgrp,ctzcntr,brncntr
36698,SK,1,4,2,3,2,6,2,1,1
36699,SK,1,7,1,3,2,0,2,1,1
36700,SK,1,4,4,4,2,10,2,1,1
36701,SK,2,5,2,3,1,0,2,1,1
36702,SK,1,3,0,2,2,8,2,1,1
36703,SK,2,3,3,2,4,9,2,1,1
36704,SK,2,4,4,2,2,8,2,1,1
36705,SK,1,2,1,1,3,8,2,1,1
36706,SK,1,4,1,1,3,7,2,1,1
36707,SK,1,5,4,4,2,8,2,1,1
36708,SK,2,5,1,1,3,10,2,1,1
36709,SK,2,4,4,3,2,10,2,1,1
36710,SK,2,4,2,3,3,8,2,1,1
36711,SK,2,6,2,1,4,10,2,1,1
36712,SK,2,2,2,2,3,6,2,1,1
36713,SK,1,7,1,3,2,0,2,1,1
36714,SK,1,5,2,2,2,10,2,1,1
36715,SK,2,4,0,3,2,10,2,1,1
36716,SK,1,3,3,3,3,4,2,1,1
36717,SK,2,2,2,2,4,10,2,1,1
36718,SK,2,4,0,2,3,5,2,1,1
36719,SK,2,5,2,3,4,8,2,1,1
36720,SK,1,3,99,2,2,7,2,1,1
36721,SK,1,5,0,3,3,5,9,2,1
36722,SK,1,2,1,3,2,5,2,1,1
36723,SK,1,3,2,3,3,6,2,1,1
36724,SK,2,6,1,3,1,0,2,1,1
36725,SK,1,6,3,3,2,7,2,1,1
36726,SK,1,6,1,3,2,8,2,1,1
36727,SK,2,6,4,2,2,10,2,1,1
36728,SK,2,2,1,1,4,8,2,1,1
36729,SK,1,3,2,3,3,9,2,1,1
36730,SK,1,4,1,2,3,7,2,1,1
36731,SK,2,7,3,4,1,2,2,1,1
36732,SK,2,7,1,9,2,8,2,1,1
36733,SK,2,2,2,3,3,5,2,1,1
36734,SK,1,2,99,2,3,7,2,1,1
36735,SK,1,5,1,1,4,6,2,1,1
36736,SK,1,6,1,4,1,8,2,1,1
36737,SK,2,4,5,3,4,10,2,1,1
36738,SK,2,4,1,3,1,10,1,1,1
36739,SK,2,4,3,4,3,8,9,1,1
36740,SK,1,6,3,2,1,7,2,1,1
36741,SK,2,2,1,1,4,8,2,1,1
36742,SK,1,7,1,3,1,8,2,1,1
36743,SK,2,5,3,2,3,10,2,1,1
36744,SK,2,4,1,3,1,0,2,1,1
36745,SK,1,2,1,2,2,2,2,1,1
36746,SK,1,5,2,2,3,3,2,1,1
36747,SK,2,99,3,2,2,4,9,1,1
36748,SK,1,4,2,3,1,6,2,1,1
36749,SK,2,4,2,3,1,5,2,1,1
36750,SK,2,4,99,3,2,8,2,1,1
36751,SK,2,4,4,2,2,4,2,1,1
36752,SK,2,6,1,3,4,10,2,1,1
36753,SK,1,7,2,4,2,5,2,1,1
36754,SK,2,6,2,2,3,7,2,1,1
36755,SK,2,4,4,3,2,8,2,1,1
36756,SK,1,6,4,2,1,6,2,1,1
36757,SK,1,6,1,3,2,6,2,1,1
36758,SK,2,3,2,2,3,5,2,1,1
36759,SK,2,4,1,3,3,7,2,1,1
36760,SK,1,4,1,3,2,8,2,1,1
36761,SK,2,7,1,3,2,0,2,1,1
36762,SK,2,7,1,3,2,8,2,1,1
36763,SK,1,1,0,2,3,0,2,1,1
36764,SK,1,6,1,2,3,5,2,1,1
36765,SK,1,4,0,3,2,10,2,1,1
36766,SK,2,5,1,3,2,3,2,1,1
36767,SK,1,3,2,2,2,7,2,1,1
36768,SK,1,7,1,3,2,6,2,1,1
36769,SK,2,4,3,2,2,7,2,1,1
36770,SK,1,6,3,2,3,99,9,9,1
36771,SK,2,5,1,3,1,7,2,1,1
36772,SK,2,3,2,2,3,4,2,1,1
36773,SK,2,1,1,2,3,8,2,1,1
36774,SK,1,6,1,3,1,9,2,1,1
36775,SK,2,3,2,3,2,8,2,1,1
36776,SK,2,2,2,3,2,5,2,1,1
36777,SK,1,3,2,3,2,0,2,1,1
36778,SK,2,4,0,2,4,7,2,1,1
36779,SK,2,4,2,2,3,8,2,1,2
36780,SK,1,6,0,3,1,6,2,1,1
36781,SK,2,7,0,1,2,4,2,1,1
36782,SK,1,6,0,9,3,0,2,1,1
36783,SK,1,2,1,1,1,10,2,1,1
36784,SK,2,7,2,3,1,8,2,1,1
36785,SK,2,3,0,2,2,4,9,2,1
36786,SK,2,4,4,3,2,8,2,1,1
36787,SK,2,2,1,3,3,7,2,1,1
36788,SK,1,7,1,3,1,0,2,1,1
36789,SK,1,5,2,4,1,5,2,1,1
36790,SK,1,6,3,3,1,5,2,1,1
36791,SK,2,3,3,3,3,8,2,1,1
36792,SK,2,7,4,3,1,2,2,1,1
36793,SK,1,6,0,3,2,6,2,1,1
36794,SK,1,6,0,3,2,2,2,1,1
